"","Store","DayOfWeek","Date","Sales","Customers","Open","Promo","StateHoliday","SchoolHoliday"
"35675",40,7,2013-03-10,0,0,0,0,"0",0
"35676",40,1,2013-03-11,3213,453,1,0,"0",0
"35677",40,2,2013-03-12,1739,264,1,0,"0",0
"35678",40,3,2013-03-13,3311,468,1,0,"0",0
"35679",40,4,2013-03-14,3514,564,1,0,"0",0
"35680",40,5,2013-03-15,3735,539,1,0,"0",0
"35681",40,6,2013-03-16,5327,707,1,0,"0",0
"35682",40,7,2013-03-17,0,0,0,0,"0",0
"35683",40,1,2013-03-18,7244,820,1,1,"0",0
"35684",40,2,2013-03-19,5786,763,1,1,"0",0
"35685",40,3,2013-03-20,3741,519,1,1,"0",0
"35686",40,4,2013-03-21,4872,724,1,1,"0",0
"35687",40,5,2013-03-22,4984,668,1,1,"0",0
"35688",40,6,2013-03-23,4844,628,1,0,"0",0
"35689",40,7,2013-03-24,0,0,0,0,"0",0
"35690",40,1,2013-03-25,6196,788,1,1,"0",1
"35691",40,2,2013-03-26,6338,846,1,1,"0",1
"35692",40,3,2013-03-27,5214,721,1,1,"0",1
"35693",40,4,2013-03-28,6890,882,1,1,"0",1
"35694",40,5,2013-03-29,0,0,0,1,"b",1
"35695",40,6,2013-03-30,6425,868,1,0,"0",0
"35696",40,7,2013-03-31,0,0,0,0,"0",0
"35697",40,1,2013-04-01,0,0,0,0,"b",1
"35698",40,2,2013-04-02,4628,653,1,0,"0",1
"35699",40,3,2013-04-03,4238,603,1,0,"0",1
"35700",40,4,2013-04-04,4757,694,1,0,"0",1
"35701",40,5,2013-04-05,4326,569,1,0,"0",1
"35702",40,6,2013-04-06,5521,703,1,0,"0",0
"35703",40,7,2013-04-07,0,0,0,0,"0",0
"35704",40,1,2013-04-08,5746,705,1,1,"0",0
"35705",40,2,2013-04-09,5626,748,1,1,"0",0
"35706",40,3,2013-04-10,4634,651,1,1,"0",0
"35707",40,4,2013-04-11,5701,780,1,1,"0",0
"35708",40,5,2013-04-12,5015,678,1,1,"0",0
"35709",40,6,2013-04-13,6257,826,1,0,"0",0
"35710",40,7,2013-04-14,0,0,0,0,"0",0
"35711",40,1,2013-04-15,3308,536,1,0,"0",0
"35712",40,2,2013-04-16,3901,614,1,0,"0",0
"35713",40,3,2013-04-17,4024,591,1,0,"0",0
"35714",40,4,2013-04-18,4235,613,1,0,"0",0
"35715",40,5,2013-04-19,4292,579,1,0,"0",0
"35716",40,6,2013-04-20,5296,701,1,0,"0",0
"35717",40,7,2013-04-21,0,0,0,0,"0",0
"35718",40,1,2013-04-22,6002,764,1,1,"0",0
"35719",40,2,2013-04-23,5367,725,1,1,"0",0
"35720",40,3,2013-04-24,4567,625,1,1,"0",0
"35721",40,4,2013-04-25,5180,710,1,1,"0",0
"35722",40,5,2013-04-26,4422,598,1,1,"0",0
"35723",40,6,2013-04-27,6142,783,1,0,"0",0
"35724",40,7,2013-04-28,0,0,0,0,"0",0
"35725",40,1,2013-04-29,7029,838,1,1,"0",0
"35726",40,2,2013-04-30,7833,921,1,1,"0",0
"35727",40,3,2013-05-01,0,0,0,1,"a",0
"35728",40,4,2013-05-02,5864,814,1,1,"0",0
"35729",40,5,2013-05-03,5789,740,1,1,"0",0
"35730",40,6,2013-05-04,5825,785,1,0,"0",0
"35731",40,7,2013-05-05,0,0,0,0,"0",0
"35732",40,1,2013-05-06,4425,639,1,0,"0",0
"35733",40,2,2013-05-07,4423,682,1,0,"0",0
"35734",40,3,2013-05-08,5083,728,1,0,"0",0
"35735",40,4,2013-05-09,0,0,0,0,"a",0
"35736",40,5,2013-05-10,6733,907,1,0,"0",0
"35737",40,6,2013-05-11,6463,846,1,0,"0",0
"35738",40,7,2013-05-12,0,0,0,0,"0",0
"35739",40,1,2013-05-13,5980,753,1,1,"0",0
"35740",40,2,2013-05-14,6091,820,1,1,"0",0
"35741",40,3,2013-05-15,5065,702,1,1,"0",0
"35742",40,4,2013-05-16,4592,668,1,1,"0",0
"35743",40,5,2013-05-17,4356,603,1,1,"0",0
"35744",40,6,2013-05-18,5682,802,1,0,"0",0
"35745",40,7,2013-05-19,0,0,0,0,"0",0
"35746",40,1,2013-05-20,0,0,0,0,"a",0
"35747",40,2,2013-05-21,4648,615,1,0,"0",1
"35748",40,3,2013-05-22,3861,571,1,0,"0",0
"35749",40,4,2013-05-23,4394,617,1,0,"0",0
"35750",40,5,2013-05-24,4316,602,1,0,"0",0
"35751",40,6,2013-05-25,5496,706,1,0,"0",0
"35752",40,7,2013-05-26,0,0,0,0,"0",0
"35753",40,1,2013-05-27,6690,800,1,1,"0",0
"35754",40,2,2013-05-28,5696,780,1,1,"0",0
"35755",40,3,2013-05-29,4999,676,1,1,"0",0
"35756",40,4,2013-05-30,0,0,0,1,"a",0
"35757",40,5,2013-05-31,6803,866,1,1,"0",0
"35758",40,6,2013-06-01,5586,738,1,0,"0",0
"35759",40,7,2013-06-02,0,0,0,0,"0",0
"35760",40,1,2013-06-03,5986,754,1,1,"0",0
"35761",40,2,2013-06-04,5607,779,1,1,"0",0
"35762",40,3,2013-06-05,4860,668,1,1,"0",0
"35763",40,4,2013-06-06,5506,778,1,1,"0",0
"35764",40,5,2013-06-07,4676,645,1,1,"0",0
"35765",40,6,2013-06-08,5216,697,1,0,"0",0
"35766",40,7,2013-06-09,0,0,0,0,"0",0
"35767",40,1,2013-06-10,3975,576,1,0,"0",0
"35768",40,2,2013-06-11,3882,572,1,0,"0",0
"35769",40,3,2013-06-12,4012,592,1,0,"0",0
"35770",40,4,2013-06-13,3508,585,1,0,"0",0
"35771",40,5,2013-06-14,4078,544,1,0,"0",0
"35772",40,6,2013-06-15,5184,709,1,0,"0",0
"35773",40,7,2013-06-16,0,0,0,0,"0",0
"35774",40,1,2013-06-17,6218,721,1,1,"0",0
"35775",40,2,2013-06-18,4458,611,1,1,"0",0
"35776",40,3,2013-06-19,4150,545,1,1,"0",0
"35777",40,4,2013-06-20,4488,619,1,1,"0",0
"35778",40,5,2013-06-21,4701,646,1,1,"0",0
"35779",40,6,2013-06-22,5509,719,1,0,"0",0
"35780",40,7,2013-06-23,0,0,0,0,"0",0
"35781",40,1,2013-06-24,4141,638,1,0,"0",0
"35782",40,2,2013-06-25,4371,592,1,0,"0",0
"35783",40,3,2013-06-26,3446,533,1,0,"0",0
"35784",40,4,2013-06-27,3869,571,1,0,"0",0
"35785",40,5,2013-06-28,4026,588,1,0,"0",0
"35786",40,6,2013-06-29,5015,700,1,0,"0",0
"35787",40,7,2013-06-30,0,0,0,0,"0",0
"35788",40,1,2013-07-01,6884,799,1,1,"0",0
"35789",40,2,2013-07-02,6241,803,1,1,"0",0
"35790",40,3,2013-07-03,4200,594,1,1,"0",0
"35791",40,4,2013-07-04,5948,790,1,1,"0",0
"35792",40,5,2013-07-05,5387,725,1,1,"0",0
"35793",40,6,2013-07-06,4980,710,1,0,"0",0
"35794",40,7,2013-07-07,0,0,0,0,"0",0
"35795",40,1,2013-07-08,4316,599,1,0,"0",0
"35796",40,2,2013-07-09,4367,655,1,0,"0",0
"35797",40,3,2013-07-10,3952,574,1,0,"0",0
"35798",40,4,2013-07-11,4437,629,1,0,"0",0
"35799",40,5,2013-07-12,3926,567,1,0,"0",0
"35800",40,6,2013-07-13,6022,703,1,0,"0",0
"35801",40,7,2013-07-14,0,0,0,0,"0",0
"35802",40,1,2013-07-15,7297,846,1,1,"0",0
"35803",40,2,2013-07-16,6876,877,1,1,"0",0
"35804",40,3,2013-07-17,5595,700,1,1,"0",0
"35805",40,4,2013-07-18,5590,714,1,1,"0",0
"35806",40,5,2013-07-19,5599,705,1,1,"0",0
"35807",40,6,2013-07-20,5112,680,1,0,"0",0
"35808",40,7,2013-07-21,0,0,0,0,"0",0
"35809",40,1,2013-07-22,3579,530,1,0,"0",1
"35810",40,2,2013-07-23,4120,591,1,0,"0",1
"35811",40,3,2013-07-24,4605,617,1,0,"0",1
"35812",40,4,2013-07-25,4108,667,1,0,"0",1
"35813",40,5,2013-07-26,3827,576,1,0,"0",1
"35814",40,6,2013-07-27,4371,617,1,0,"0",0
"35815",40,7,2013-07-28,0,0,0,0,"0",0
"35816",40,1,2013-07-29,6874,806,1,1,"0",1
"35817",40,2,2013-07-30,6754,841,1,1,"0",1
"35818",40,3,2013-07-31,6961,839,1,1,"0",1
"35819",40,4,2013-08-01,4796,698,1,1,"0",1
"35820",40,5,2013-08-02,3563,479,1,1,"0",1
"35821",40,6,2013-08-03,5472,762,1,0,"0",0
"35822",40,7,2013-08-04,0,0,0,0,"0",0
"35823",40,1,2013-08-05,4407,618,1,0,"0",1
"35824",40,2,2013-08-06,4566,648,1,0,"0",1
"35825",40,3,2013-08-07,4201,609,1,0,"0",1
"35826",40,4,2013-08-08,4993,688,1,0,"0",1
"35827",40,5,2013-08-09,4460,555,1,0,"0",1
"35828",40,6,2013-08-10,5233,685,1,0,"0",0
"35829",40,7,2013-08-11,0,0,0,0,"0",0
"35830",40,1,2013-08-12,6726,797,1,1,"0",1
"35831",40,2,2013-08-13,6658,829,1,1,"0",1
"35832",40,3,2013-08-14,5471,689,1,1,"0",1
"35833",40,4,2013-08-15,5929,743,1,1,"0",1
"35834",40,5,2013-08-16,5180,705,1,1,"0",1
"35835",40,6,2013-08-17,5372,646,1,0,"0",0
"35836",40,7,2013-08-18,0,0,0,0,"0",0
"35837",40,1,2013-08-19,3571,541,1,0,"0",1
"35838",40,2,2013-08-20,4159,631,1,0,"0",1
"35839",40,3,2013-08-21,3354,530,1,0,"0",1
"35840",40,4,2013-08-22,3976,594,1,0,"0",1
"35841",40,5,2013-08-23,4091,539,1,0,"0",1
"35842",40,6,2013-08-24,4467,691,1,0,"0",0
"35843",40,7,2013-08-25,0,0,0,0,"0",0
"35844",40,1,2013-08-26,5737,700,1,1,"0",1
"35845",40,2,2013-08-27,6345,802,1,1,"0",1
"35846",40,3,2013-08-28,4886,633,1,1,"0",1
"35847",40,4,2013-08-29,5126,720,1,1,"0",1
"35848",40,5,2013-08-30,4906,642,1,1,"0",1
"35849",40,6,2013-08-31,5505,748,1,0,"0",0
"35850",40,7,2013-09-01,0,0,0,0,"0",0
"35851",40,1,2013-09-02,4438,590,1,0,"0",1
"35852",40,2,2013-09-03,4705,654,1,0,"0",1
"35853",40,3,2013-09-04,3345,543,1,0,"0",0
"35854",40,4,2013-09-05,3893,539,1,0,"0",0
"35855",40,5,2013-09-06,3440,480,1,0,"0",0
"35856",40,6,2013-09-07,5506,818,1,0,"0",0
"35857",40,7,2013-09-08,0,0,0,0,"0",0
"35858",40,1,2013-09-09,5571,747,1,1,"0",0
"35859",40,2,2013-09-10,5969,732,1,1,"0",0
"35860",40,3,2013-09-11,4912,634,1,1,"0",0
"35861",40,4,2013-09-12,5358,694,1,1,"0",0
"35862",40,5,2013-09-13,5599,737,1,1,"0",0
"35863",40,6,2013-09-14,5471,789,1,0,"0",0
"35864",40,7,2013-09-15,0,0,0,0,"0",0
"35865",40,1,2013-09-16,3474,510,1,0,"0",0
"35866",40,2,2013-09-17,3445,569,1,0,"0",0
"35867",40,3,2013-09-18,3203,514,1,0,"0",0
"35868",40,4,2013-09-19,3798,609,1,0,"0",0
"35869",40,5,2013-09-20,3710,532,1,0,"0",0
"35870",40,6,2013-09-21,5212,716,1,0,"0",0
"35871",40,7,2013-09-22,0,0,0,0,"0",0
"35872",40,1,2013-09-23,5615,698,1,1,"0",0
"35873",40,2,2013-09-24,5686,715,1,1,"0",0
"35874",40,3,2013-09-25,4550,598,1,1,"0",0
"35875",40,4,2013-09-26,4986,688,1,1,"0",0
"35876",40,5,2013-09-27,5554,682,1,1,"0",0
"35877",40,6,2013-09-28,5520,742,1,0,"0",0
"35878",40,7,2013-09-29,0,0,0,0,"0",0
"35879",40,1,2013-09-30,4390,593,1,0,"0",0
"35880",40,2,2013-10-01,4271,614,1,0,"0",0
"35881",40,3,2013-10-02,4120,608,1,0,"0",0
"35882",40,4,2013-10-03,0,0,0,0,"a",0
"35883",40,5,2013-10-04,5310,708,1,0,"0",0
"35884",40,6,2013-10-05,5516,748,1,0,"0",0
"35885",40,7,2013-10-06,0,0,0,0,"0",0
"35886",40,1,2013-10-07,5730,682,1,1,"0",0
"35887",40,2,2013-10-08,5518,764,1,1,"0",0
"35888",40,3,2013-10-09,4345,642,1,1,"0",0
"35889",40,4,2013-10-10,4689,725,1,1,"0",0
"35890",40,5,2013-10-11,4533,671,1,1,"0",0
"35891",40,6,2013-10-12,5364,766,1,0,"0",0
"35892",40,7,2013-10-13,0,0,0,0,"0",0
"35893",40,1,2013-10-14,3543,577,1,0,"0",0
"35894",40,2,2013-10-15,4038,639,1,0,"0",0
"35895",40,3,2013-10-16,3182,562,1,0,"0",0
"35896",40,4,2013-10-17,3849,614,1,0,"0",0
"35897",40,5,2013-10-18,4139,611,1,0,"0",0
"35898",40,6,2013-10-19,5915,799,1,0,"0",0
"35899",40,7,2013-10-20,0,0,0,0,"0",0
"35900",40,1,2013-10-21,5803,710,1,1,"0",1
"35901",40,2,2013-10-22,6104,815,1,1,"0",1
"35902",40,3,2013-10-23,5097,668,1,1,"0",1
"35903",40,4,2013-10-24,5454,753,1,1,"0",1
"35904",40,5,2013-10-25,4159,624,1,1,"0",1
"35905",40,6,2013-10-26,5585,755,1,0,"0",0
"35906",40,7,2013-10-27,0,0,0,0,"0",0
"35907",40,1,2013-10-28,3544,515,1,0,"0",1
"35908",40,2,2013-10-29,4578,679,1,0,"0",1
"35909",40,3,2013-10-30,4927,712,1,0,"0",1
"35910",40,4,2013-10-31,5936,837,1,0,"0",1
"35911",40,5,2013-11-01,0,0,0,0,"a",1
"35912",40,6,2013-11-02,5966,844,1,0,"0",0
"35913",40,7,2013-11-03,0,0,0,0,"0",0
"35914",40,1,2013-11-04,5184,674,1,1,"0",0
"35915",40,2,2013-11-05,5477,732,1,1,"0",0
"35916",40,3,2013-11-06,4217,601,1,1,"0",0
"35917",40,4,2013-11-07,4459,648,1,1,"0",0
"35918",40,5,2013-11-08,5553,716,1,1,"0",0
"35919",40,6,2013-11-09,6021,811,1,0,"0",0
"35920",40,7,2013-11-10,0,0,0,0,"0",0
"35921",40,1,2013-11-11,5611,732,1,0,"0",0
"35922",40,2,2013-11-12,3743,583,1,0,"0",0
"35923",40,3,2013-11-13,4133,607,1,0,"0",0
"35924",40,4,2013-11-14,3880,587,1,0,"0",0
"35925",40,5,2013-11-15,3652,576,1,0,"0",0
"35926",40,6,2013-11-16,5492,785,1,0,"0",0
"35927",40,7,2013-11-17,0,0,0,0,"0",0
"35928",40,1,2013-11-18,6377,762,1,1,"0",0
"35929",40,2,2013-11-19,5634,704,1,1,"0",0
"35930",40,3,2013-11-20,5418,704,1,1,"0",0
"35931",40,4,2013-11-21,5094,672,1,1,"0",0
"35932",40,5,2013-11-22,5414,790,1,1,"0",0
"35933",40,6,2013-11-23,7028,1030,1,0,"0",0
"35934",40,7,2013-11-24,0,0,0,0,"0",0
"35935",40,1,2013-11-25,4972,744,1,0,"0",0
"35936",40,2,2013-11-26,5521,805,1,0,"0",0
"35937",40,3,2013-11-27,4736,754,1,0,"0",0
"35938",40,4,2013-11-28,4963,766,1,0,"0",0
"35939",40,5,2013-11-29,6174,867,1,0,"0",0
"35940",40,6,2013-11-30,8781,1180,1,0,"0",0
"35941",40,7,2013-12-01,0,0,0,0,"0",0
"35942",40,1,2013-12-02,8813,1050,1,1,"0",0
"35943",40,2,2013-12-03,7868,1018,1,1,"0",0
"35944",40,3,2013-12-04,6530,919,1,1,"0",0
"35945",40,4,2013-12-05,6253,867,1,1,"0",0
"35946",40,5,2013-12-06,6319,864,1,1,"0",0
"35947",40,6,2013-12-07,7738,1138,1,0,"0",0
"35948",40,7,2013-12-08,0,0,0,0,"0",0
"35949",40,1,2013-12-09,5904,861,1,0,"0",0
"35950",40,2,2013-12-10,6085,898,1,0,"0",0
"35951",40,3,2013-12-11,6412,901,1,0,"0",0
"35952",40,4,2013-12-12,5743,855,1,0,"0",0
"35953",40,5,2013-12-13,5922,902,1,0,"0",0
"35954",40,6,2013-12-14,8734,1187,1,0,"0",0
"35955",40,7,2013-12-15,0,0,0,0,"0",0
"35956",40,1,2013-12-16,9971,1213,1,1,"0",0
"35957",40,2,2013-12-17,9464,1200,1,1,"0",0
"35958",40,3,2013-12-18,8581,1107,1,1,"0",0
"35959",40,4,2013-12-19,7341,1067,1,1,"0",0
"35960",40,5,2013-12-20,8059,1082,1,1,"0",0
"35961",40,6,2013-12-21,8438,1121,1,0,"0",0
"35962",40,7,2013-12-22,0,0,0,0,"0",0
"35963",40,1,2013-12-23,7637,1180,1,0,"0",1
"35964",40,2,2013-12-24,2172,316,1,0,"0",1
"35965",40,3,2013-12-25,0,0,0,0,"c",1
"35966",40,4,2013-12-26,0,0,0,0,"c",1
"35967",40,5,2013-12-27,5342,691,1,0,"0",1
"35968",40,6,2013-12-28,5043,739,1,0,"0",0
"35969",40,7,2013-12-29,0,0,0,0,"0",0
"35970",40,1,2013-12-30,5455,806,1,0,"0",1
"35971",40,2,2013-12-31,1870,318,1,0,"0",1
"35972",40,3,2014-01-01,0,0,0,0,"a",1
"35973",40,4,2014-01-02,5434,686,1,0,"0",1
"35974",40,5,2014-01-03,4419,644,1,0,"0",1
"35975",40,6,2014-01-04,5508,733,1,0,"0",0
"35976",40,7,2014-01-05,0,0,0,0,"0",0
"35977",40,1,2014-01-06,6438,812,1,1,"0",1
"35978",40,2,2014-01-07,7169,883,1,1,"0",1
"35979",40,3,2014-01-08,5462,667,1,1,"0",0
"35980",40,4,2014-01-09,4290,651,1,1,"0",0
"35981",40,5,2014-01-10,5102,676,1,1,"0",0
"35982",40,6,2014-01-11,4817,726,1,0,"0",0
"35983",40,7,2014-01-12,0,0,0,0,"0",0
"35984",40,1,2014-01-13,3631,507,1,0,"0",0
"35985",40,2,2014-01-14,3949,619,1,0,"0",0
"35986",40,3,2014-01-15,3082,504,1,0,"0",0
"35987",40,4,2014-01-16,3477,571,1,0,"0",0
"35988",40,5,2014-01-17,3587,533,1,0,"0",0
"35989",40,6,2014-01-18,5546,790,1,0,"0",0
"35990",40,7,2014-01-19,0,0,0,0,"0",0
"35991",40,1,2014-01-20,5387,657,1,1,"0",0
"35992",40,2,2014-01-21,5903,740,1,1,"0",0
"35993",40,3,2014-01-22,5197,684,1,1,"0",0
"35994",40,4,2014-01-23,4901,658,1,1,"0",0
"35995",40,5,2014-01-24,4853,619,1,1,"0",0
"35996",40,6,2014-01-25,5478,769,1,0,"0",0
"35997",40,7,2014-01-26,0,0,0,0,"0",0
"35998",40,1,2014-01-27,3655,554,1,0,"0",0
"35999",40,2,2014-01-28,3801,607,1,0,"0",0
"36000",40,3,2014-01-29,3755,528,1,0,"0",0
"36001",40,4,2014-01-30,4578,625,1,0,"0",0
"36002",40,5,2014-01-31,5357,668,1,0,"0",0
"36003",40,6,2014-02-01,4755,692,1,0,"0",0
"36004",40,7,2014-02-02,0,0,0,0,"0",0
"36005",40,1,2014-02-03,6656,780,1,1,"0",0
"36006",40,2,2014-02-04,5864,743,1,1,"0",0
"36007",40,3,2014-02-05,5184,650,1,1,"0",0
"36008",40,4,2014-02-06,5318,721,1,1,"0",0
"36009",40,5,2014-02-07,4082,525,1,1,"0",0
"36010",40,6,2014-02-08,5716,763,1,0,"0",0
"36011",40,7,2014-02-09,0,0,0,0,"0",0
"36012",40,1,2014-02-10,3050,498,1,0,"0",0
"36013",40,2,2014-02-11,3880,572,1,0,"0",0
"36014",40,3,2014-02-12,3807,550,1,0,"0",0
"36015",40,4,2014-02-13,3341,541,1,0,"0",0
"36016",40,5,2014-02-14,3994,560,1,0,"0",0
"36017",40,6,2014-02-15,5440,742,1,0,"0",0
"36018",40,7,2014-02-16,0,0,0,0,"0",0
"36019",40,1,2014-02-17,5207,689,1,1,"0",0
"36020",40,2,2014-02-18,5400,670,1,1,"0",0
"36021",40,3,2014-02-19,4395,592,1,1,"0",0
"36022",40,4,2014-02-20,5129,693,1,1,"0",0
"36023",40,5,2014-02-21,4242,566,1,1,"0",0
"36024",40,6,2014-02-22,4784,665,1,0,"0",0
"36025",40,7,2014-02-23,0,0,0,0,"0",0
"36026",40,1,2014-02-24,3971,610,1,0,"0",0
"36027",40,2,2014-02-25,3721,587,1,0,"0",0
"36028",40,3,2014-02-26,4378,603,1,0,"0",0
"36029",40,4,2014-02-27,1355,218,1,0,"0",0
"36030",40,5,2014-02-28,4533,571,1,0,"0",0
"36031",40,6,2014-03-01,5596,712,1,0,"0",0
"36032",40,7,2014-03-02,0,0,0,0,"0",0
"36033",40,1,2014-03-03,0,0,0,1,"0",0
"36034",40,2,2014-03-04,7035,813,1,1,"0",0
"36035",40,3,2014-03-05,6004,713,1,1,"0",0
"36036",40,4,2014-03-06,6424,840,1,1,"0",0
"36037",40,5,2014-03-07,5450,675,1,1,"0",0
"36038",40,6,2014-03-08,5696,793,1,0,"0",0
"36039",40,7,2014-03-09,0,0,0,0,"0",0
"36040",40,1,2014-03-10,4123,583,1,0,"0",0
"36041",40,2,2014-03-11,3908,610,1,0,"0",0
"36042",40,3,2014-03-12,3703,550,1,0,"0",0
"36043",40,4,2014-03-13,3587,566,1,0,"0",0
"36044",40,5,2014-03-14,3690,555,1,0,"0",0
"36045",40,6,2014-03-15,4415,641,1,0,"0",0
"36046",40,7,2014-03-16,0,0,0,0,"0",0
"36047",40,1,2014-03-17,5597,703,1,1,"0",0
"36048",40,2,2014-03-18,5229,684,1,1,"0",0
"36049",40,3,2014-03-19,4837,606,1,1,"0",0
"36050",40,4,2014-03-20,4753,684,1,1,"0",0
"36051",40,5,2014-03-21,4430,614,1,1,"0",0
"36052",40,6,2014-03-22,5337,746,1,0,"0",0
"36053",40,7,2014-03-23,0,0,0,0,"0",0
"36054",40,1,2014-03-24,3567,538,1,0,"0",0
"36055",40,2,2014-03-25,3626,553,1,0,"0",0
"36056",40,3,2014-03-26,3728,527,1,0,"0",0
"36057",40,4,2014-03-27,3443,566,1,0,"0",0
"36058",40,5,2014-03-28,3980,586,1,0,"0",0
"36059",40,6,2014-03-29,5272,712,1,0,"0",0
"36060",40,7,2014-03-30,0,0,0,0,"0",0
"36061",40,1,2014-03-31,6132,725,1,1,"0",0
"36062",40,2,2014-04-01,5550,709,1,1,"0",0
"36063",40,3,2014-04-02,5185,643,1,1,"0",0
"36064",40,4,2014-04-03,5048,715,1,1,"0",0
"36065",40,5,2014-04-04,4723,651,1,1,"0",0
"36066",40,6,2014-04-05,5736,737,1,0,"0",0
"36067",40,7,2014-04-06,0,0,0,0,"0",0
"36068",40,1,2014-04-07,3811,583,1,0,"0",0
"36069",40,2,2014-04-08,3916,586,1,0,"0",0
"36070",40,3,2014-04-09,3970,607,1,0,"0",0
"36071",40,4,2014-04-10,4438,642,1,0,"0",0
"36072",40,5,2014-04-11,4126,604,1,0,"0",0
"36073",40,6,2014-04-12,5661,787,1,0,"0",0
"36074",40,7,2014-04-13,0,0,0,0,"0",0
"36075",40,1,2014-04-14,6189,819,1,1,"0",1
"36076",40,2,2014-04-15,6783,851,1,1,"0",1
"36077",40,3,2014-04-16,5842,770,1,1,"0",1
"36078",40,4,2014-04-17,6158,874,1,1,"0",1
"36079",40,5,2014-04-18,0,0,0,1,"b",1
"36080",40,6,2014-04-19,6201,825,1,0,"0",0
"36081",40,7,2014-04-20,0,0,0,0,"0",0
"36082",40,1,2014-04-21,0,0,0,0,"b",1
"36083",40,2,2014-04-22,4459,633,1,0,"0",1
"36084",40,3,2014-04-23,3857,601,1,0,"0",1
"36085",40,4,2014-04-24,4591,665,1,0,"0",1
"36086",40,5,2014-04-25,4063,586,1,0,"0",1
"36087",40,6,2014-04-26,5103,690,1,0,"0",0
"36088",40,7,2014-04-27,0,0,0,0,"0",0
"36089",40,1,2014-04-28,6737,792,1,1,"0",0
"36090",40,2,2014-04-29,6523,843,1,1,"0",0
"36091",40,3,2014-04-30,6705,827,1,1,"0",0
"36092",40,4,2014-05-01,0,0,0,1,"a",0
"36093",40,5,2014-05-02,6043,777,1,1,"0",0
"36094",40,6,2014-05-03,5961,761,1,0,"0",0
"36095",40,7,2014-05-04,0,0,0,0,"0",0
"36096",40,1,2014-05-05,5677,722,1,1,"0",0
"36097",40,2,2014-05-06,5251,744,1,1,"0",0
"36098",40,3,2014-05-07,5157,654,1,1,"0",0
"36099",40,4,2014-05-08,5650,737,1,1,"0",0
"36100",40,5,2014-05-09,5609,667,1,1,"0",0
"36101",40,6,2014-05-10,4740,642,1,0,"0",0
"36102",40,7,2014-05-11,0,0,0,0,"0",0
"36103",40,1,2014-05-12,3422,527,1,0,"0",0
"36104",40,2,2014-05-13,3863,616,1,0,"0",0
"36105",40,3,2014-05-14,3871,599,1,0,"0",0
"36106",40,4,2014-05-15,4602,614,1,0,"0",0
"36107",40,5,2014-05-16,3947,583,1,0,"0",0
"36108",40,6,2014-05-17,5057,714,1,0,"0",0
"36109",40,7,2014-05-18,0,0,0,0,"0",0
"36110",40,1,2014-05-19,6169,694,1,1,"0",0
"36111",40,2,2014-05-20,5269,697,1,1,"0",0
"36112",40,3,2014-05-21,4575,607,1,1,"0",0
"36113",40,4,2014-05-22,4866,673,1,1,"0",0
"36114",40,5,2014-05-23,5291,678,1,1,"0",0
"36115",40,6,2014-05-24,5393,721,1,0,"0",0
"36116",40,7,2014-05-25,0,0,0,0,"0",0
"36117",40,1,2014-05-26,3303,519,1,0,"0",0
"36118",40,2,2014-05-27,3915,574,1,0,"0",0
"36119",40,3,2014-05-28,5081,662,1,0,"0",0
"36120",40,4,2014-05-29,0,0,0,0,"a",0
"36121",40,5,2014-05-30,6521,804,1,0,"0",0
"36122",40,6,2014-05-31,6146,769,1,0,"0",0
"36123",40,7,2014-06-01,0,0,0,0,"0",0
"36124",40,1,2014-06-02,6506,765,1,1,"0",0
"36125",40,2,2014-06-03,6127,763,1,1,"0",0
"36126",40,3,2014-06-04,5281,678,1,1,"0",0
"36127",40,4,2014-06-05,5674,726,1,1,"0",0
"36128",40,5,2014-06-06,5466,705,1,1,"0",0
"36129",40,6,2014-06-07,4994,710,1,0,"0",0
"36130",40,7,2014-06-08,0,0,0,0,"0",0
"36131",40,1,2014-06-09,0,0,0,0,"a",0
"36132",40,2,2014-06-10,4341,587,1,0,"0",1
"36133",40,3,2014-06-11,3812,540,1,0,"0",0
"36134",40,4,2014-06-12,3875,554,1,0,"0",0
"36135",40,5,2014-06-13,4025,572,1,0,"0",0
"36136",40,6,2014-06-14,5058,684,1,0,"0",0
"36137",40,7,2014-06-15,0,0,0,0,"0",0
"36138",40,1,2014-06-16,5813,691,1,1,"0",0
"36139",40,2,2014-06-17,6110,733,1,1,"0",0
"36140",40,3,2014-06-18,5156,719,1,1,"0",0
"36141",40,4,2014-06-19,0,0,0,1,"a",0
"36142",40,5,2014-06-20,6792,842,1,1,"0",0
"36143",40,6,2014-06-21,5398,720,1,0,"0",0
"36144",40,7,2014-06-22,0,0,0,0,"0",0
"36145",40,1,2014-06-23,4601,634,1,0,"0",0
"36146",40,2,2014-06-24,4258,701,1,0,"0",0
"36147",40,3,2014-06-25,4471,581,1,0,"0",0
"36148",40,4,2014-06-26,4054,601,1,0,"0",0
"36149",40,5,2014-06-27,3909,582,1,0,"0",0
"36150",40,6,2014-06-28,5515,721,1,0,"0",0
"36151",40,7,2014-06-29,0,0,0,0,"0",0
"36152",40,1,2014-06-30,6912,774,1,1,"0",0
"36153",40,2,2014-07-01,6305,809,1,1,"0",0
"36154",40,3,2014-07-02,5324,712,1,1,"0",0
"36155",40,4,2014-07-03,5887,775,1,1,"0",0
"36156",40,5,2014-07-04,4487,604,1,1,"0",0
"36157",40,6,2014-07-05,5242,705,1,0,"0",0
